,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group7_PT_0,Group7_PT_0.01,Group7_PT_0.02,Group7_PT_0.03,Group7_PT_0.04,Group7_PT_0.05,Group7_PT_0.06,Group7_PT_0.07,Group7_PT_0.08,Group7_PT_0.09,Group7_PT_0.1,Group7_PT_0.11,Group7_PT_0.12,Group7_PT_0.13,Group7_PT_0.14,Group7_PT_0.15,Group7_PT_0.16,Group7_PT_0.17,Group7_PT_0.18,Group7_PT_0.19,Group7_PT_0.2,Group7_PT_0.21,Group7_PT_0.22,Group7_PT_0.23,Group7_PT_0.24,Group7_PT_0.25,Group7_PT_0.26,Group7_PT_0.27,Group7_PT_0.28,Group7_PT_0.29,Group7_PT_0.3,Group7_PT_0.31,Group7_PT_0.32,Group7_PT_0.33,Group7_PT_0.34,Group7_PT_0.35,Group7_PT_0.36,Group7_PT_0.37,Group7_PT_0.38,Group7_PT_0.39,Group7_PT_0.4,Group7_PT_0.41,Group7_PT_0.42,Group7_PT_0.43,Group7_PT_0.44,Group7_PT_0.45,Group7_PT_0.46,Group7_PT_0.47,Group7_PT_0.48,Group7_PT_0.49,Group7_PT_0.5,Group7_PT_0.51,Group7_PT_0.52,Group7_PT_0.53,Group7_PT_0.54,Group7_PT_0.55,Group7_PT_0.56,Group7_PT_0.57,Group7_PT_0.58,Group7_PT_0.59,Group7_PT_0.6,Group7_PT_0.61,Group7_PT_0.62,Group7_PT_0.63,Group7_PT_0.64,Group7_PT_0.65,Group7_PT_0.66,Group7_PT_0.67,Group7_PT_0.68,Group7_PT_0.69,Group7_PT_0.7,Group7_PT_0.71,Group7_PT_0.72,Group7_PT_0.73,Group7_PT_0.74,Group7_PT_0.75,Group7_PT_0.76,Group7_PT_0.77,Group7_PT_0.78,Group7_PT_0.79,Group7_PT_0.8,Group7_PT_0.81,Group7_PT_0.82,Group7_PT_0.83,Group7_PT_0.84,Group7_PT_0.85,Group7_PT_0.86,Group7_PT_0.87,Group7_PT_0.88,Group7_PT_0.89,Group7_PT_0.9,Group7_PT_0.91,Group7_PT_0.92,Group7_PT_0.93,Group7_PT_0.94,Group7_PT_0.95,Group7_PT_0.96,Group7_PT_0.97,Group7_PT_0.98,Group7_PT_0.99,Group7_PT_1
16,CLTC,0,0,31.405,2.5313e-06,0.019111,0.891105,0.82012,0.749917,0.681276,0.61498,0.55181,0.492548,0.437975,0.388872,0.3460213,0.3102042,0.282202,0.262797,0.25277,0.252902,0.263976,0.28671,0.320681,0.364463,0.4165937,0.475613,0.54006,0.608472,0.679391,0.751353,0.822898,0.892566,0.9589,1.02042,1.07569,1.12324,1.1616,1.18932,1.20508,1.209011,1.202102,1.185349,1.159749,1.1262975,1.085992,1.039829,0.988805,0.933916,0.876159,0.816531,0.75603,0.695646,0.6363808,0.578933,0.523355,0.469609,0.4176601,0.367472,0.319009,0.272235,0.227114,0.1836105,0.141688,0.101311,0.062443,0.025049,-0.010908,-0.045464,-0.078653,-0.110513,-0.14108,-0.170388,-0.198475,-0.225375,-0.251126,-0.275763,-0.2993214,-0.3218378,-0.343348,-0.363888,-0.383493,-0.4022,-0.420045,-0.437063,-0.4532901,-0.46876279,-0.4835167,-0.497588,-0.511012,-0.5238254,-0.536064,-0.547763,-0.558959,-0.569688,-0.579986,-0.589888,-0.599431,-0.608651,-0.617583,-0.626264,-0.634729,-0.6430138,-0.6511553,-0.659189,-0.667151,-0.675077
17,MT.ND5,0,0,46.284,2.1495e-09,1.6252e-05,0.059703,0.060744,0.062102,0.064094,0.067036,0.071245,0.077039,0.084734,0.094647,0.1070948,0.1223944,0.140863,0.162816,0.188572,0.218448,0.252759,0.291797,0.335365,0.38284,0.4335839,0.486959,0.542327,0.599051,0.656492,0.714012,0.770974,0.826739,0.88067,0.93213,0.98048,1.02508,1.06529,1.10048,1.13007,1.154119,1.173062,1.187333,1.197369,1.2036066,1.206482,1.206431,1.203891,1.199297,1.193087,1.185696,1.17756,1.169119,1.1608042,1.152927,1.145514,1.138559,1.1320509,1.125982,1.120342,1.115123,1.110316,1.1059114,1.101901,1.098275,1.095026,1.092143,1.089619,1.087444,1.085609,1.084105,1.082923,1.082055,1.081491,1.081222,1.08124,1.081535,1.0820992,1.0829227,1.083997,1.085313,1.086861,1.088634,1.090621,1.092814,1.0952044,1.09778244,1.1005396,1.103467,1.106555,1.1097956,1.113179,1.116697,1.120341,1.1241,1.127968,1.131933,1.135988,1.140124,1.144331,1.148601,1.152925,1.1572935,1.1616978,1.166129,1.170578,1.175036
18,MT.CO2,0,0,49.877,3.8315e-10,2.8974e-06,0.983577,0.871126,0.759691,0.650285,0.543923,0.441621,0.344392,0.253252,0.169215,0.093297,0.0265117,-0.030126,-0.075601,-0.108898,-0.129004,-0.134902,-0.12565,-0.101595,-0.064222,-0.0150573,0.0443771,0.112557,0.187958,0.269057,0.35433,0.442253,0.531301,0.61995,0.70668,0.78996,0.86828,0.9401,1.0039,1.0583,1.103215,1.139375,1.167498,1.18831,1.2025339,1.210894,1.214113,1.212916,1.208027,1.200169,1.190067,1.17844,1.166024,1.1535302,1.141476,1.129915,1.118836,1.1082309,1.098089,1.088403,1.079161,1.070354,1.0619739,1.0540102,1.046454,1.039295,1.032524,1.026132,1.020109,1.014446,1.009133,1.004161,0.99952,0.995202,0.991195,0.987492,0.984082,0.9809567,0.9781056,0.97552,0.973189,0.971105,0.969257,0.967637,0.966234,0.9650401,0.96404459,0.9632385,0.962612,0.962156,0.9618616,0.961718,0.961717,0.961848,0.962102,0.96247,0.962942,0.963509,0.964161,0.964889,0.965683,0.966533,0.9674315,0.9683674,0.969332,0.970315,0.971308
19,MT.ND3,0,0,66.259,1.3969e-13,1.0575e-09,0.169313,0.124262,0.079921,0.036998,-0.003797,-0.041756,-0.076168,-0.106325,-0.131518,-0.1510374,-0.1641739,-0.170218,-0.168462,-0.158195,-0.138708,-0.109292,-0.069292,-0.019032,0.040303,0.1074984,0.1813386,0.260609,0.344095,0.430582,0.518855,0.607699,0.695899,0.78224,0.86551,0.94449,1.01797,1.08473,1.14356,1.19335,1.2341,1.266463,1.291095,1.308652,1.3197892,1.325165,1.325435,1.321257,1.313286,1.30218,1.288595,1.27319,1.256615,1.2395332,1.22241,1.2053,1.188204,1.171122,1.154053,1.136996,1.119952,1.102921,1.0859013,1.0688936,1.051897,1.034912,1.017938,1.000975,0.984022,0.96708,0.950147,0.933224,0.91631,0.899405,0.88251,0.865622,0.848744,0.8318726,0.8150095,0.798154,0.781306,0.764464,0.747629,0.730801,0.713979,0.6971626,0.680352,0.6635467,0.646747,0.629951,0.6131604,0.596374,0.579591,0.562813,0.546037,0.529265,0.512496,0.49573,0.478966,0.462204,0.445444,0.428685,0.4119282,0.3951722,0.378417,0.361662,0.344908
20,MT.ND2,0,0,71.15,1.2978e-14,9.8259e-11,-0.383037,-0.387339,-0.391248,-0.394372,-0.39632,-0.396697,-0.395113,-0.391175,-0.38449,-0.3746652,-0.3613095,-0.34403,-0.322434,-0.29613,-0.264724,-0.227825,-0.185071,-0.136657,-0.083271,-0.0256145,0.0356088,0.099696,0.165944,0.23365,0.30211,0.370623,0.438484,0.50499,0.56944,0.63113,0.68936,0.74341,0.7926,0.83628,0.874424,0.907364,0.935442,0.958999,0.978376,0.993912,1.005947,1.014822,1.020877,1.024451,1.025886,1.02552,1.023697,1.0207524,1.016936,1.01229,1.00683,1.000574,0.993536,0.985733,0.97718,0.967894,0.95789,0.9471845,0.935793,0.923732,0.911018,0.897665,0.883691,0.86911,0.85394,0.838196,0.821893,0.805048,0.787677,0.769796,0.75142,0.7325665,0.7132501,0.693487,0.673294,0.652686,0.631679,0.61029,0.588534,0.5664266,0.54398481,0.5212241,0.49816,0.47481,0.4511877,0.427311,0.403195,0.378855,0.354308,0.32957,0.304657,0.279584,0.254368,0.229023,0.203568,0.178017,0.1523855,0.1266906,0.100948,0.075173,0.049383
21,MT.CYB,0,0,113.665,1.2028e-23,9.1126e-20,0.692321,0.618606,0.545876,0.475115,0.407307,0.343437,0.28449,0.231449,0.1853,0.1470265,0.1176135,0.098045,0.089306,0.092381,0.108255,0.137911,0.182263,0.240933,0.312402,0.3951155,0.4875174,0.588052,0.695164,0.807298,0.922898,1.040409,1.158274,1.27494,1.38885,1.49844,1.60217,1.69848,1.78581,1.86273,1.929169,1.98582,2.033395,2.072603,2.1041525,2.128755,2.147118,2.159954,2.16797,2.171877,2.172385,2.1702,2.16604,2.1606062,2.154411,2.147527,2.139966,2.1317429,2.12287,2.113361,2.103229,2.092487,2.0811493,2.0692278,2.056736,2.043688,2.030097,2.015975,2.001336,1.986194,1.970561,1.954451,1.937877,1.920852,1.90339,1.885503,1.867206,1.8485112,1.8294319,1.809981,1.790173,1.77002,1.749536,1.728733,1.707626,1.686227,1.66454972,1.6426073,1.620413,1.59798,1.5753219,1.552452,1.529383,1.506128,1.482701,1.459115,1.435383,1.411518,1.387535,1.363445,1.339262,1.315,1.2906718,1.2662904,1.241869,1.217422,1.192961
22,MT.CO3,0,0,124.916,4.7569e-26,3.6047e-22,1.258279,1.18946,1.121559,1.055497,0.992192,0.932565,0.877534,0.828018,0.784938,0.7492112,0.721758,0.703498,0.695349,0.698231,0.713064,0.740767,0.782194,0.837006,0.90382,0.9812122,1.0677631,1.162051,1.262655,1.368154,1.477127,1.588153,1.69981,1.81068,1.91934,2.02436,2.12433,2.21783,2.30344,2.37984,2.44687,2.505045,2.554877,2.596882,2.6315749,2.659472,2.68109,2.696944,2.707549,2.713421,2.715077,2.71303,2.707801,2.6999009,2.68971,2.677313,2.66275,2.646064,2.627298,2.606495,2.583696,2.558945,2.532283,2.5037533,2.473398,2.44126,2.407381,2.371805,2.334572,2.295727,2.255311,2.213366,2.169936,2.125062,2.078788,2.031155,1.982206,1.931983,1.8805293,1.827887,1.774098,1.719206,1.663252,1.60628,1.548331,1.4894482,1.42967385,1.3690505,1.307621,1.245426,1.1825107,1.118916,1.054684,0.989858,0.92448,0.858593,0.792238,0.725459,0.658298,0.590798,0.523,0.454948,0.3866829,0.3182484,0.249687,0.18104,0.112351
23,MT.ATP6,0,0,93.902,1.9507e-19,1.4777e-15,0.302513,0.231218,0.160744,0.091912,0.025544,-0.037539,-0.096517,-0.150568,-0.19887,-0.2406036,-0.2749463,-0.301077,-0.318176,-0.32542,-0.321989,-0.307062,-0.279874,-0.240711,-0.190778,-0.131313,-0.0635534,0.011263,0.0919,0.177118,0.265682,0.356353,0.447894,0.53907,0.62864,0.71536,0.79801,0.87534,0.94611,1.00919,1.064463,1.112394,1.153469,1.188171,1.2169799,1.240379,1.25885,1.272874,1.282934,1.289512,1.29309,1.29415,1.293172,1.2906394,1.286902,1.282021,1.276017,1.2689139,1.260732,1.251495,1.241223,1.229939,1.2176653,1.2044233,1.190235,1.175123,1.159109,1.142215,1.124463,1.105874,1.086472,1.066278,1.045313,1.0236,1.001162,0.978019,0.954194,0.9297097,0.904587,0.878848,0.852515,0.82561,0.798155,0.770172,0.741683,0.7127102,0.68327511,0.6534,0.623107,0.592418,0.5613544,0.529939,0.498194,0.466141,0.433801,0.401198,0.368353,0.335287,0.302024,0.268584,0.234991,0.201266,0.1674302,0.1335067,0.099517,0.065484,0.031428
24,MT.ND4,0,0,121.194,2.9695e-25,2.25e-21,0.488843,0.455957,0.423679,0.392616,0.363376,0.336566,0.312794,0.292668,0.276795,0.2657828,0.2602388,0.260771,0.267986,0.282493,0.304898,0.33581,0.375794,0.424656,0.481531,0.5455319,0.6157732,0.691368,0.771428,0.855069,0.941402,1.029542,1.118601,1.20769,1.29593,1.38243,1.4663,1.54665,1.62261,1.69334,1.758653,1.818732,1.873761,1.923923,1.9694055,2.010392,2.047068,2.079618,2.108227,2.13308,2.154363,2.17226,2.186954,2.1986326,2.207442,2.213448,2.216704,2.2172636,2.215181,2.21051,2.203305,2.193619,2.181507,2.1670222,2.150219,2.13115,2.109871,2.086435,2.060896,2.033308,2.003725,1.972201,1.938789,1.903544,1.86652,1.82777,1.787348,1.7453089,1.7017058,1.656593,1.610024,1.562053,1.512735,1.462122,1.410268,1.3572288,1.30305692,1.2478066,1.191532,1.134286,1.0761241,1.017099,0.957265,0.896677,0.835387,0.77345,0.71092,0.647851,0.584297,0.520311,0.455948,0.391261,0.3263044,0.2611323,0.195798,0.130357,0.064861
25,XIST,0,0,42.289,1.4535e-08,0.00010984,-0.120364,-0.098975,-0.077507,-0.055881,-0.03402,-0.011842,0.010729,0.033773,0.057369,0.0815949,0.1065304,0.132254,0.158845,0.186381,0.214942,0.244606,0.275448,0.307458,0.340554,0.3746491,0.409659,0.445498,0.482081,0.519322,0.557137,0.595438,0.634143,0.67316,0.71242,0.75181,0.79127,0.83071,0.87003,0.90916,0.947928,0.986169,1.023693,1.060319,1.0958624,1.130141,1.162971,1.19417,1.223555,1.250942,1.276149,1.29899,1.319288,1.3368543,1.351576,1.363487,1.372642,1.3790939,1.382897,1.384106,1.382775,1.378957,1.3727073,1.364079,1.353126,1.339904,1.324465,1.306864,1.287155,1.265393,1.24163,1.215921,1.188321,1.158883,1.127661,1.09471,1.060083,1.0238344,0.9860183,0.946689,0.9059,0.863706,0.82016,0.775318,0.729232,0.6819569,0.6335468,0.5840557,0.533538,0.482047,0.4296368,0.376362,0.322277,0.267434,0.21189,0.155696,0.098908,0.04158,-0.016235,-0.074483,-0.133109,-0.192059,-0.2512791,-0.3107156,-0.370314,-0.430021,-0.489782
26,C3orf38,0,0,30.597,3.6992e-06,0.027921,-0.18897,-0.165913,-0.143075,-0.120679,-0.098943,-0.078088,-0.058335,-0.039904,-0.023015,-0.0078878,0.0052562,0.016197,0.024715,0.030589,0.033599,0.033525,0.030166,0.023684,0.014558,0.0032804,-0.0096595,-0.023771,-0.038562,-0.053544,-0.068224,-0.082114,-0.094721,-0.10555,-0.11412,-0.11994,-0.12251,-0.12135,-0.11596,-0.10591,-0.09136,-0.072824,-0.050813,-0.025839,0.0015839,0.030944,0.061728,0.093422,0.125514,0.15749,0.188838,0.21904,0.247597,0.2739824,0.297849,0.319198,0.338077,0.354536,0.368622,0.380384,0.38987,0.397129,0.402209,0.4051586,0.406026,0.40486,0.401709,0.396621,0.389645,0.380828,0.370221,0.35787,0.343824,0.328133,0.310843,0.292004,0.271664,0.2498713,0.2266746,0.202122,0.176262,0.149144,0.120815,0.091323,0.060718,0.0290484,-0.00363851,-0.0372938,-0.071869,-0.107316,-0.1435857,-0.18063,-0.218401,-0.25685,-0.295928,-0.335587,-0.375779,-0.416455,-0.457567,-0.499066,-0.540904,-0.583033,-0.6254036,-0.667968,-0.710678,-0.753484,-0.796339
27,MT.ND1,0,0,156.095,1.0054e-32,7.6213e-29,0.825511,0.776064,0.727464,0.680561,0.636201,0.595233,0.558504,0.526862,0.501155,0.4822314,0.4709383,0.468124,0.474636,0.491322,0.519031,0.55861,0.610845,0.675398,0.75094,0.8361078,0.9295405,1.029876,1.135751,1.245805,1.358674,1.472998,1.587413,1.70056,1.81107,1.91759,2.01875,2.11319,2.19955,2.27659,2.344241,2.403154,2.453976,2.497357,2.5339456,2.564392,2.589345,2.609455,2.62537,2.637742,2.647218,2.65445,2.660084,2.6647716,2.668978,2.672765,2.67614,2.6791127,2.68169,2.68388,2.685691,2.687131,2.6882087,2.6889312,2.689307,2.689344,2.68905,2.688434,2.687504,2.686266,2.684731,2.682905,2.680797,2.678415,2.675767,2.67286,2.669704,2.6663056,2.6626734,2.658815,2.65474,2.650454,2.645967,2.641287,2.636421,2.6313776,2.62616491,2.6207909,2.615264,2.609591,2.6037818,2.597843,2.591784,2.585611,2.579334,2.57296,2.566498,2.559954,2.553338,2.546658,2.539921,2.533136,2.5263104,2.5194526,2.512571,2.505672,2.498766
28,USP28,0,0,50.237,3.2215e-10,2.4365e-06,-0.332548,-0.28917,-0.246182,-0.203974,-0.162935,-0.123456,-0.085925,-0.050734,-0.018272,0.0110709,0.0369055,0.058842,0.076489,0.089459,0.09736,0.099804,0.096433,0.087501,0.073797,0.0561306,0.0353084,0.012139,-0.012571,-0.038012,-0.063377,-0.087858,-0.110646,-0.13094,-0.14792,-0.16078,-0.16872,-0.17093,-0.16661,-0.15502,-0.13636,-0.111347,-0.080704,-0.045153,-0.0054181,0.037777,0.083709,0.131654,0.180889,0.23069,0.280335,0.3291,0.376257,0.4210901,0.463095,0.502262,0.538646,0.5722999,0.603279,0.631639,0.657433,0.680716,0.7015434,0.7199688,0.736047,0.749833,0.761381,0.770745,0.777981,0.783143,0.786285,0.787462,0.786728,0.784139,0.779749,0.773612,0.765783,0.7563158,0.7452662,0.732688,0.718637,0.703166,0.68633,0.668185,0.648784,0.6281824,0.60643446,0.5835949,0.559718,0.534859,0.5090719,0.482411,0.454932,0.426689,0.397736,0.368128,0.33792,0.307166,0.27592,0.244238,0.212174,0.179782,0.1471177,0.1142348,0.081188,0.048032,0.014822
29,ANK1,0,0,29.639,5.7959e-06,0.043742,0.489927,0.512913,0.535758,0.558323,0.580466,0.602049,0.62293,0.64297,0.662027,0.6799625,0.6966352,0.711905,0.725632,0.737675,0.747895,0.75615,0.762316,0.766525,0.769139,0.7705291,0.7710639,0.771113,0.771047,0.771236,0.772048,0.773854,0.777023,0.78192,0.78893,0.79841,0.81073,0.82626,0.84537,0.86839,0.895181,0.92533,0.958429,0.994066,1.031831,1.071312,1.112098,1.153778,1.195941,1.238176,1.280072,1.32122,1.361201,1.3996124,1.436169,1.470868,1.503746,1.5348384,1.564181,1.591808,1.617758,1.642064,1.6647637,1.6858916,1.705484,1.723576,1.740204,1.755403,1.76921,1.781659,1.792787,1.802629,1.811222,1.818599,1.824799,1.829855,1.833805,1.8366826,1.8385248,1.839367,1.839245,1.838194,1.836251,1.83345,1.829828,1.8254202,1.82026244,1.8143904,1.80784,1.800646,1.7928456,1.784473,1.775566,1.766158,1.756286,1.745985,1.735292,1.724241,1.712869,1.701211,1.689303,1.677181,1.6648807,1.6524372,1.639887,1.627264,1.614607
30,MT.CO1,0,0,132.471,1.1533e-27,8.7409e-24,1.663538,1.611571,1.560305,1.510438,1.462673,1.417708,1.376245,1.338983,1.306622,1.2798636,1.259407,1.245953,1.240201,1.242852,1.254606,1.276163,1.308177,1.350433,1.401959,1.4617542,1.5288184,1.602152,1.680755,1.763627,1.849769,1.938181,2.027862,2.11781,2.20703,2.29452,2.37929,2.46032,2.53662,2.60727,2.67216,2.731658,2.786135,2.835962,2.8815101,2.923151,2.961257,2.9962,3.028349,3.058079,3.085759,3.11176,3.136458,3.1602204,3.183316,3.205788,3.227648,3.2489081,3.26958,3.289677,3.309209,3.328189,3.3466298,3.3645424,3.381939,3.398832,3.415233,3.431154,3.446607,3.461604,3.476157,3.490278,3.503979,3.517273,3.53017,3.542683,3.554825,3.5666066,3.5780402,3.589138,3.599912,3.610373,3.620535,3.630409,3.640007,3.649341,3.65842304,3.6672651,3.675879,3.684277,3.6924714,3.700474,3.708296,3.71595,3.723448,3.730803,3.738025,3.745127,3.752122,3.75902,3.765834,3.772577,3.7792591,3.7858935,3.792492,3.799066,3.805629
31,MALAT1,0,0,34.735,5.2663e-07,0.0039771,-0.106937,-0.080263,-0.053702,-0.027366,-0.001368,0.024179,0.049162,0.07347,0.096988,0.1196047,0.1412071,0.161682,0.180918,0.198801,0.21522,0.23006,0.243218,0.25474,0.264803,0.2735896,0.2812829,0.288065,0.294118,0.299625,0.304768,0.309729,0.314691,0.31984,0.32535,0.33141,0.3382,0.3459,0.3547,0.36477,0.376149,0.388832,0.402797,0.418026,0.4344988,0.452198,0.471104,0.491199,0.512464,0.534881,0.558431,0.58309,0.608855,0.635692,0.663587,0.692521,0.722473,0.7534238,0.785353,0.81824,0.852066,0.886811,0.9224541,0.9589759,0.996356,1.034575,1.073613,1.11345,1.154065,1.195439,1.237552,1.280384,1.323915,1.368124,1.412993,1.4585,1.504627,1.5513526,1.5986573,1.646521,1.694924,1.743846,1.793268,1.843168,1.893528,1.9443275,1.99554611,2.047164,2.099161,2.151518,2.2042144,2.25723,2.310545,2.36414,2.417995,2.472089,2.526402,2.580916,2.635609,2.690462,2.745454,2.800567,2.8557788,2.9110709,2.966423,3.021815,3.077227
32,MTRNR2L12,0,0,40.89,2.833e-08,0.00021403,0.320038,0.323725,0.32752,0.331532,0.335868,0.340637,0.345948,0.351909,0.358627,0.3662112,0.3747699,0.384411,0.395243,0.407375,0.420913,0.435968,0.452638,0.470876,0.490505,0.5113409,0.5332027,0.555908,0.579273,0.603118,0.627258,0.651513,0.675699,0.69963,0.72314,0.74602,0.76811,0.78922,0.80917,0.82779,0.845164,0.861483,0.876954,0.891781,0.9061668,0.920316,0.934431,0.948717,0.963377,0.978615,0.994634,1.01164,1.029831,1.0494153,1.070529,1.093162,1.117286,1.14287,1.169886,1.198305,1.228097,1.259233,1.2916843,1.3254211,1.360414,1.396635,1.434053,1.472641,1.512368,1.553205,1.595123,1.638094,1.682087,1.727073,1.773024,1.81991,1.867701,1.9163695,1.9658851,2.016219,2.067342,2.119224,2.171837,2.225151,2.279137,2.3337665,2.38900927,2.4448364,2.501219,2.558127,2.615532,2.673405,2.731715,2.790435,2.849535,2.908986,2.968757,3.028821,3.089148,3.149709,3.210475,3.271415,3.332502,3.3937056,3.454997,3.516347,3.577726
33,MTRNR2L8,0,0,30.866,3.2601e-06,0.024611,0.887291,0.812115,0.737501,0.664009,0.5922,0.522635,0.455877,0.392485,0.333021,0.2780458,0.2281211,0.183808,0.145667,0.114259,0.090147,0.07389,0.066013,0.066375,0.074243,0.0888687,0.1095016,0.135392,0.165789,0.199943,0.237105,0.276523,0.317449,0.35913,0.40082,0.44177,0.48122,0.51843,0.55265,0.58319,0.610109,0.633858,0.654909,0.673733,0.6907981,0.706574,0.721529,0.736134,0.750857,0.766167,0.782533,0.80043,0.820313,0.842664,0.867798,0.895706,0.926334,0.9596289,0.995538,1.034007,1.074983,1.118414,1.1642439,1.2124214,1.262893,1.315604,1.370502,1.427535,1.486647,1.547786,1.610899,1.675933,1.742833,1.811547,1.882021,1.954202,2.028037,2.1034717,2.1804535,2.258929,2.338845,2.420147,2.502783,2.586699,2.671842,2.7581588,2.8455955,2.9340991,3.023616,3.114093,3.2054773,3.297715,3.390752,3.484537,3.579014,3.674132,3.769837,3.866075,3.962793,4.059938,4.157456,4.255295,4.3533997,4.4517181,4.550196,4.648782,4.74742
